#Contains the coordinates of the QUAD 'Bright arm survey'
# as shown in the talk by Tom Culverhouse:
#http://planck.ipac.caltech.edu/ForegroundsConference/presentationsForWEB/18_tomCulverhouse.pdf

258.695652174  -28.5638297872
257.22002635  -30.7978723404
255.638998682  -32.7925531915
253.95256917  -34.7872340426
252.160737813  -36.9414893617
250.158102767  -38.9361702128
248.050065876  -41.170212766
245.625823452  -43.2446808511
243.306982872  -45.3191489362
240.46113307  -47.3936170213
237.404479578  -49.5478723404
233.926218709  -51.6223404255
231.080368906  -52.9787234043
228.023715415  -54.4946808511
224.65085639  -55.8510638298
220.434782609  -57.2872340426
218.221343874  -57.9255319149
215.691699605  -58.5638297872
212.635046113  -59.2819148936
212.740447958  -60
217.588932806  -60
223.280632411  -60
230.974967062  -60
238.036890646  -60
242.77997365  -59.920212766
245.415019763  -59.2819148936
248.36627141  -58.4042553191
250.4743083  -57.9255319149
252.582345191  -57.2074468085
254.479578393  -56.329787234
257.852437418  -55.0531914894
261.014492754  -53.6968085106
263.754940711  -52.2606382979
266.28458498  -50.8244680851
268.287220026  -49.3882978723
270.395256917  -48.0319148936
272.397891963  -46.6755319149
274.18972332  -45.2393617021
275.665349144  -43.7234042553
277.457180501  -42.3670212766
279.249011858  -40.3723404255
281.462450593  -38.2180851064
283.25428195  -36.1436170213
284.308300395  -34.7872340426
286.205533597  -32.6329787234
287.575757576  -30.4787234043
288.84057971  -28.5638297872
284.835309618  -28.4840425532
280.092226614  -28.4840425532
275.665349144  -28.4042553191
270.606060606  -28.4840425532
266.811594203  -28.4840425532
263.0171278  -28.4840425532
259.328063241  -28.4840425532
258.695652174  -28.5638297872
